company,phone,email,website,address,city,state,rating,reviews,lead_score,tier
Beltran Tiles LLC,,,,5.0,Columbus,OH,5,0,35,COLD
Terry Spriggs Tile,,,,5.0,Columbus,OH,5,0,35,COLD
Aisle Tile,,,,5.0,Columbus,OH,5,0,35,COLD
Revive Bathroom Remodel Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
New Bath Today,,,,4.8,Columbus,OH,4.8,0,35,COLD
Fast Bath Makeover,,,,5.0,Columbus,OH,5,0,35,COLD
Bath Experts,,,,4.9,Columbus,OH,4.9,0,35,COLD
Dream Baths,,,,4.8,Columbus,OH,4.8,0,35,COLD
West Shore Home,,,,4.9,Columbus,OH,4.9,0,35,COLD
Bath Tune-Up of Columbus North,,,,4.9,Columbus,OH,4.9,0,35,COLD
Easy Bath,,,,4.9,Columbus,OH,4.9,0,35,COLD
Premier Remodeling,,,,4.8,Columbus,OH,4.8,0,35,COLD
Ohio Flooring & Kitchen Cabinets,,,,5.0,Columbus,OH,5,0,35,COLD
Emser Tile,,,,5.0,Columbus,OH,5,0,35,COLD
ProSource of Columbus,,,,4.9,Columbus,OH,4.9,0,35,COLD
Stone Center Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
"Mont Surfaces by Mont Granite, Inc.",,,,4.8,Columbus,OH,4.8,0,35,COLD
Distinctive Marble & Granite,,,,4.9,Columbus,OH,4.9,0,35,COLD
Modlich Stoneworks Inc.,,,,4.7,Columbus,OH,4.7,0,35,COLD
Miracle Stoneworks LLC,,,,5.0,Columbus,OH,5,0,35,COLD
Columbus Granite,,,,5.0,Columbus,OH,5,0,35,COLD
Stone City,,,,4.5,Columbus,OH,4.5,0,35,COLD
Discount Granite & Home Supply,,,,4.9,Columbus,OH,4.9,0,35,COLD
"Wallstone Countertop, Cabinetry & Shower Surrounds",,,,4.9,Columbus,OH,4.9,0,35,COLD
MARBLELIFE® of Central Ohio,,,,4.9,Columbus,OH,4.9,0,35,COLD
Konkus Marble & Granite,,,,4.8,Columbus,OH,4.8,0,35,COLD
Southwestern Tile & Marble Co,,,,5.0,Columbus,OH,5,0,35,COLD
Slate Tile Roofers,,,,5.0,Columbus,OH,5,0,35,COLD
The Durable Slate Company,,,,4.7,Columbus,OH,4.7,0,35,COLD
DeMarco Inc.,,,,4.9,Columbus,OH,4.9,0,35,COLD
RiteRug Flooring & Carpet Outlet - Columbus,,,,4.5,Columbus,OH,4.5,0,35,COLD
Carpet Ladies Company,,,,4.7,Columbus,OH,4.7,0,35,COLD
RiteRug Flooring & Carpet - East,,,,4.8,Columbus,OH,4.8,0,35,COLD
RiteRug Flooring & Carpet - Grandview,,,,4.7,Columbus,OH,4.7,0,35,COLD
MCT Carpet Care,,,,5.0,Columbus,OH,5,0,35,COLD
Carpet Repair Service,,,,5.0,Columbus,OH,5,0,35,COLD
Clean Extreme,,,,4.9,Columbus,OH,4.9,0,35,COLD
Martin Carpet Cleaning Company,,,,4.9,Columbus,OH,4.9,0,35,COLD
King of Kings Carpet Cleaning,,,,4.9,Columbus,OH,4.9,0,35,COLD
Stanley Steemer,,,,4.9,Columbus,OH,4.9,0,35,COLD
The Carpet Doctors LLC,,,,4.9,Columbus,OH,4.9,0,35,COLD
Completely Clean,,,,5.0,Columbus,OH,5,0,35,COLD
All Seasons Carpet Cleaning,,,,4.6,Columbus,OH,4.6,0,35,COLD
Borchers Rug & Carpet Cleaning Company,,,,4.8,Columbus,OH,4.8,0,35,COLD
JS Steam-Works,,,,5.0,Columbus,OH,5,0,35,COLD
Signature Carpet & Floor Care,,,,4.9,Columbus,OH,4.9,0,35,COLD
Technicare Home Pros,,,,5.0,Columbus,OH,5,0,35,COLD
True Clean Carpet & Tile,,,,4.9,Columbus,OH,4.9,0,35,COLD
Teasdale Fenton Columbus,,,,4.9,Columbus,OH,4.9,0,35,COLD
Downey Clean Carpet Cleaning,,,,4.7,Columbus,OH,4.7,0,35,COLD
Eco friendly carpet cleaning,,,,4.7,Columbus,OH,4.7,0,35,COLD
Pro Steam,,,,4.8,Columbus,OH,4.8,0,35,COLD
Brilliant Dry Carpet Care,,,,4.8,Columbus,OH,4.8,0,35,COLD
Evans Carpet Junkyard Inc,,,,4.7,Columbus,OH,4.7,0,35,COLD
K.A. Menendian Rug & Carpet Gallery,,,,4.8,Columbus,OH,4.8,0,35,COLD
RiteRug Flooring & Carpet - Dublin,,,,4.5,Columbus,OH,4.5,0,35,COLD
Rug Gallery,,,,4.9,Columbus,OH,4.9,0,35,COLD
"Advantage Flooring Services, LTD",,,,4.8,Columbus,OH,4.8,0,35,COLD
C.A.S.E. Discount Flooring of Columbus,,,,4.7,Columbus,OH,4.7,0,35,COLD
"Continental Floors, a Diverzify Company",,,,5.0,Columbus,OH,5,0,35,COLD
Cap City Restoration,,,,4.9,Columbus,OH,4.9,0,35,COLD
Supreme Roofing & Exterior,,,,4.9,Columbus,OH,4.9,0,35,COLD
Mighty Dog Roofing of Columbus West,,,,4.9,Columbus,OH,4.9,0,35,COLD
Bradford,,,,4.8,Columbus,OH,4.8,0,35,COLD
Walker Roofing & Construction,,,,5.0,Columbus,OH,5,0,35,COLD
Able Roofing,,,,4.5,Columbus,OH,4.5,0,35,COLD
Roof Revivers,,,,4.9,Columbus,OH,4.9,0,35,COLD
Acme Roofing and Siding,,,,4.9,Columbus,OH,4.9,0,35,COLD
Broadview Roofing,,,,5.0,Columbus,OH,5,0,35,COLD
Columbus Roofing Company,,,,4.9,Columbus,OH,4.9,0,35,COLD
Gator Roofing,,,,5.0,Columbus,OH,5,0,35,COLD
JF Baker Roofing Company,,,,5.0,Columbus,OH,5,0,35,COLD
Martin & Sons roofer,,,,4.8,Columbus,OH,4.8,0,35,COLD
Roof King & Restoration,,,,4.8,Columbus,OH,4.8,0,35,COLD
Garcia & Sons Roofing Company,,,,4.8,Columbus,OH,4.8,0,35,COLD
The Roof Detective,,,,4.8,Columbus,OH,4.8,0,35,COLD
Muth & Company Roofing,,,,4.8,Columbus,OH,4.8,0,35,COLD
Ramos Roofing,,,,4.9,Columbus,OH,4.9,0,35,COLD
Summit Building & Roofing,,,,4.9,Columbus,OH,4.9,0,35,COLD
Cardinal Roofing and Construction,,,,5.0,Columbus,OH,5,0,35,COLD
PRO Roofing Solutions Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
Lifetime Quality Roofing,,,,4.7,Columbus,OH,4.7,0,35,COLD
Hayes & Sons Roof Repair,,,,4.9,Columbus,OH,4.9,0,35,COLD
Storm Guard Roofing of Columbus,,,,4.9,Columbus,OH,4.9,0,35,COLD
Residential & Commercial Roofing Company Across Ohio | Ultimates Roofing,,,,4.9,Columbus,OH,4.9,0,35,COLD
Victors Home Solutions,,,,4.9,Columbus,OH,4.9,0,35,COLD
Affordable Home services (Roof Savers),,,,5.0,Columbus,OH,5,0,35,COLD
Near Me Roofing,,,,5.0,Columbus,OH,5,0,35,COLD
Columbus Commercial Roofing,,,,5.0,Columbus,OH,5,0,35,COLD
Innovative Roofing Systems,,,,4.9,Columbus,OH,4.9,0,35,COLD
Allied Roofing Inc,,,,4.7,Columbus,OH,4.7,0,35,COLD
Highmark Renovations Roofing Columbus,,,,4.8,Columbus,OH,4.8,0,35,COLD
Metal Roofing of Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
Columbus Metal Roof Pro,,,,5.0,Columbus,OH,5,0,35,COLD
GMR Metal Roofs Ohio,,,,4.5,Columbus,OH,4.5,0,35,COLD
Ohio Metal Roofing,,,,5.0,Columbus,OH,5,0,35,COLD
Columbus Roofing & Siding Experts.,,,,4.9,Columbus,OH,4.9,0,35,COLD
Cavalier Metal Roofing,,,,5.0,Columbus,OH,5,0,35,COLD
Roof Ohio,,,,5.0,Columbus,OH,5,0,35,COLD
Hernandez & Sons Roofing,,,,4.8,Columbus,OH,4.8,0,35,COLD
Schottenstein Building Products,,,,4.9,Columbus,OH,4.9,0,35,COLD
AAA Roofing Co.,,,,4.8,Columbus,OH,4.8,0,35,COLD
Williams & Sons Roofers,,,,4.8,Columbus,OH,4.8,0,35,COLD
Top Roofing & Windows,,,,4.9,Columbus,OH,4.9,0,35,COLD
TEGO,,,,5.0,Columbus,OH,5,0,35,COLD
Professional Roofing Contractors LLC,,,,4.9,Columbus,OH,4.9,0,35,COLD
Ohio Roofing Solutions,,,,4.7,Columbus,OH,4.7,0,35,COLD
Dons General Contracting Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
Steller Construction,,,,5.0,Columbus,OH,5,0,35,COLD
Old 2 New LLC Columbus General Contractor/ Builder / Remodeling,,,,4.5,Columbus,OH,4.5,0,35,COLD
Ohio Property Brothers,,,,4.9,Columbus,OH,4.9,0,35,COLD
J.S. Brown & Co.,,,,4.8,Columbus,OH,4.8,0,35,COLD
Capital City Construction & Remodeling,,,,5.0,Columbus,OH,5,0,35,COLD
Wingler Construction & Remodeling,,,,4.8,Columbus,OH,4.8,0,35,COLD
Nicholson Builders,,,,4.8,Columbus,OH,4.8,0,35,COLD
True North Builders LLC,,,,5.0,Columbus,OH,5,0,35,COLD
Combat Contracting,,,,4.8,Columbus,OH,4.8,0,35,COLD
Nova Design Build - Home Remodeling Co.,,,,5.0,Columbus,OH,5,0,35,COLD
Lutton Construction,,,,4.9,Columbus,OH,4.9,0,35,COLD
"Elite Home Remodeling, Inc.",,,,4.9,Columbus,OH,4.9,0,35,COLD
Rulaco Remodeling,,,,4.8,Columbus,OH,4.8,0,35,COLD
The Cleary Company,,,,4.6,Columbus,OH,4.6,0,35,COLD
ImproveIt Home Remodeling,,,,4.7,Columbus,OH,4.7,0,35,COLD
Honey Do Home Improvements Llc,,,,4.8,Columbus,OH,4.8,0,35,COLD
Pat Scales Remodeling,,,,4.7,Columbus,OH,4.7,0,35,COLD
Wesney Construction,,,,5.0,Columbus,OH,5,0,35,COLD
Renier Construction,,,,4.5,Columbus,OH,4.5,0,35,COLD
Mik Homes - Kitchen and Bath Remodeling,,,,5.0,Columbus,OH,5,0,35,COLD
DC Homes Remodeling and Renovations Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
Scott Hall Remodeling,,,,4.9,Columbus,OH,4.9,0,35,COLD
Homecraft Remodeling,,,,4.9,Columbus,OH,4.9,0,35,COLD
R.H. Homes Remodeling,,,,5.0,Columbus,OH,5,0,35,COLD
ValEquity Construction,,,,5.0,Columbus,OH,5,0,35,COLD
CSS Kitchen Remodeling Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
Kitchen Kraft,,,,4.7,Columbus,OH,4.7,0,35,COLD
SemBro Designs Columbus - Kitchen and Bath Remodeling,,,,4.7,Columbus,OH,4.7,0,35,COLD
Ohio Pro Group,,,,5.0,Columbus,OH,5,0,35,COLD
Simple Kitchen,,,,5.0,Columbus,OH,5,0,35,COLD
Ohio's Best Home Improvement,,,,4.9,Columbus,OH,4.9,0,35,COLD
AlphaBaths LLC,,,,5.0,Columbus,OH,5,0,35,COLD
Creative Bath Renovations,,,,4.9,Columbus,OH,4.9,0,35,COLD
"Renew Additions & Remodeling, LLC",,,,4.9,Columbus,OH,4.9,0,35,COLD
Old World Custom Homes - Columbus Model Home,,,,4.5,Columbus,OH,4.5,0,35,COLD
Romanelli & Hughes,,,,4.6,Columbus,OH,4.6,0,35,COLD
Arlington Builders,,,,5.0,Columbus,OH,5,0,35,COLD
"Schumacher Homes of Columbus North, OH",,,,4.6,Columbus,OH,4.6,0,35,COLD
Coppertree Homes,,,,5.0,Columbus,OH,5,0,35,COLD
Bob Webb Homes,,,,4.7,Columbus,OH,4.7,0,35,COLD
"America's Home Place - Sunbury, OH",,,,4.8,Columbus,OH,4.8,0,35,COLD
Clark Custom Builders,,,,4.9,Columbus,OH,4.9,0,35,COLD
Compass Homes,,,,4.6,Columbus,OH,4.6,0,35,COLD
Modern Tiny Living,,,,4.8,Columbus,OH,4.8,0,35,COLD
Corinthian Fine Homes,,,,5.0,Columbus,OH,5,0,35,COLD
"P&D Builders, Ltd.",,,,4.8,Columbus,OH,4.8,0,35,COLD
Granvilla Homes,,,,5.0,Columbus,OH,5,0,35,COLD
Derrick Layer Custom Homes,,,,5.0,Columbus,OH,5,0,35,COLD
Old World Custom Homes of Columbus - Design Center & Office,,,,5.0,Columbus,OH,5,0,35,COLD
Rick Wheeler LLC,,,,5.0,Columbus,OH,5,0,35,COLD
"Cutting Edge Remodeling, LLC",,,,5.0,Columbus,OH,5,0,35,COLD
"Livin Good Home Renovation and Custom Design, LLC",,,,5.0,Columbus,OH,5,0,35,COLD
Rave Remodeling and Construction,,,,5.0,Columbus,OH,5,0,35,COLD
Spartan Wall Repair & Basement Waterproofing,,,,5.0,Columbus,OH,5,0,35,COLD
Hydra Basement Waterproofing,,,,5.0,Columbus,OH,5,0,35,COLD
Swiss Remodeling,,,,4.9,Columbus,OH,4.9,0,35,COLD
Buckeye Basements,,,,5.0,Columbus,OH,5,0,35,COLD
Innovate Building Solutions,,,,4.8,Columbus,OH,4.8,0,35,COLD
Third Space Builders LLC,,,,4.9,Columbus,OH,4.9,0,35,COLD
Espinosa Restoration Services,,,,5.0,Columbus,OH,5,0,35,COLD
All Purpose Remodeling LLC,,,,5.0,Columbus,OH,5,0,35,COLD
This Old Basement LLC / columbus Basement Waterproofing,,,,5.0,Columbus,OH,5,0,35,COLD
Queen Foundation Repair,,,,5.0,Columbus,OH,5,0,35,COLD
iDry,,,,4.9,Columbus,OH,4.9,0,35,COLD
Columbus Reclaimed,,,,5.0,Columbus,OH,5,0,35,COLD
Home Improvements Unlimited LLC,,,,5.0,Columbus,OH,5,0,35,COLD
Buckeye Basement Solutions,,,,5.0,Columbus,OH,5,0,35,COLD
True Construction Management,,,,5.0,Columbus,OH,5,0,35,COLD
Foley Contractors,,,,5.0,Columbus,OH,5,0,35,COLD
Salas Home Improvements LLC.,,,,5.0,Columbus,OH,5,0,35,COLD
MCI Construction Services,,,,5.0,Columbus,OH,5,0,35,COLD
"The Waterworks Plumbing, Drain, Heating & Cooling",,,,4.7,Columbus,OH,4.7,0,35,COLD
Parson Plumbing and Drains,,,,5.0,Columbus,OH,5,0,35,COLD
1-Tom-Plumber,,,,4.9,Columbus,OH,4.9,0,35,COLD
Plumbing & Drain Professionals,,,,4.9,Columbus,OH,4.9,0,35,COLD
The Local Plumber LLC,,,,5.0,Columbus,OH,5,0,35,COLD
"Eco Plumbers, Electricians, and HVAC Technicians",,,,4.9,Columbus,OH,4.9,0,35,COLD
Mr. Rooter Plumbing of Columbus,,,,4.7,Columbus,OH,4.7,0,35,COLD
"Fritz Baumann & Sons, Inc.",,,,4.8,Columbus,OH,4.8,0,35,COLD
Doc Thompson Plumbing,,,,4.6,Columbus,OH,4.6,0,35,COLD
"Apex Pros Plumbing, Electrical, Heating and Air",,,,4.7,Columbus,OH,4.7,0,35,COLD
TRANSIT & FLOW,,,,4.9,Columbus,OH,4.9,0,35,COLD
DrainMaster Drain Cleaning & Sewer Line Repair,,,,4.9,Columbus,OH,4.9,0,35,COLD
Roto-Rooter Plumbing & Water Cleanup,,,,4.8,Columbus,OH,4.8,0,35,COLD
"Plumbing One, LLC",,,,4.9,Columbus,OH,4.9,0,35,COLD
"R & T Yoder Plumbing, Inc - Columbus",,,,4.9,Columbus,OH,4.9,0,35,COLD
Safe Electric and Plumbing,,,,4.9,Columbus,OH,4.9,0,35,COLD
Benjamin Franklin Plumbing of Columbus,,,,4.5,Columbus,OH,4.5,0,35,COLD
Water Heaters Plus,,,,4.9,Columbus,OH,4.9,0,35,COLD
Plumbing Columbus & Drainage Clean,,,,5.0,Columbus,OH,5,0,35,COLD
"Rose Plumbing, LLC",,,,4.9,Columbus,OH,4.9,0,35,COLD
Allegiant Plumbing Services,,,,4.8,Columbus,OH,4.8,0,35,COLD
Emergency Plumbing Heating & Air,,,,4.8,Columbus,OH,4.8,0,35,COLD
SewerQuest Drain Cleaning,,,,4.8,Columbus,OH,4.8,0,35,COLD
CPR Drain Cleaning,,,,4.5,Columbus,OH,4.5,0,35,COLD
A+ Gutters & Drains LLC,,,,4.9,Columbus,OH,4.9,0,35,COLD
Quality Drain Solutions,,,,4.9,Columbus,OH,4.9,0,35,COLD
Drainbusters,,,,4.8,Columbus,OH,4.8,0,35,COLD
Professional Gutter & Drain,,,,4.9,Columbus,OH,4.9,0,35,COLD
Discount Plumbing and Drains Solutions,,,,4.8,Columbus,OH,4.8,0,35,COLD
JG Underground Drain,,,,5.0,Columbus,OH,5,0,35,COLD
"Bassett Services: Heating, Cooling, Plumbing & Electrical (Discount Drains)",,,,4.7,Columbus,OH,4.7,0,35,COLD
Ohio Water Heaters,,,,4.8,Columbus,OH,4.8,0,35,COLD
"Atlas Butler Heating, Cooling & Plumbing",,,,4.7,Columbus,OH,4.7,0,35,COLD
"Bassett Services: Heating, Cooling, Plumbing, & Electrical",,,,4.7,Columbus,OH,4.7,0,35,COLD
Dor-Mar Columbus Heating And Air,,,,4.8,Columbus,OH,4.8,0,35,COLD
"Buckeye Heating, Cooling, Plumbing & Electrical",,,,4.8,Columbus,OH,4.8,0,35,COLD
"Logan Services A/C, Heat & Plumbing",,,,4.8,Columbus,OH,4.8,0,35,COLD
Sewer Pro,,,,5.0,Columbus,OH,5,0,35,COLD
Chapman Drainage & Basement Repair,,,,4.8,Columbus,OH,4.8,0,35,COLD
Mayfield Plumbing And Excavation,,,,4.9,Columbus,OH,4.9,0,35,COLD
"Ohio plumbing, home repair, and maintenance",,,,4.7,Columbus,OH,4.7,0,35,COLD
TRUSTY SEWER & DRAIN,,,,5.0,Columbus,OH,5,0,35,COLD
Columbus Pipe & Equipment Company,,,,5.0,Columbus,OH,5,0,35,COLD
Mc Coy Piping Services,,,,5.0,Columbus,OH,5,0,35,COLD
Columbus Worthington Air,,,,4.8,Columbus,OH,4.8,0,35,COLD
Hetter Heating & Cooling,,,,4.9,Columbus,OH,4.9,0,35,COLD
"CARE Heating and Cooling, Inc.",,,,4.9,Columbus,OH,4.9,0,35,COLD
CJS Heating and Air,,,,4.8,Columbus,OH,4.8,0,35,COLD
Custom Air Conditioning and Heating Co.,,,,4.9,Columbus,OH,4.9,0,35,COLD
Classic Air,,,,4.9,Columbus,OH,4.9,0,35,COLD
Fire & Ice Heating and Air Conditioning,,,,4.9,Columbus,OH,4.9,0,35,COLD
Right Way Heating and Cooling,,,,5.0,Columbus,OH,5,0,35,COLD
Thermo Pros,,,,5.0,Columbus,OH,5,0,35,COLD
The Heating and Cooling Pro,,,,5.0,Columbus,OH,5,0,35,COLD
Northland Heating & Air Conditioning,,,,4.9,Columbus,OH,4.9,0,35,COLD
Sears Heating and Cooling,,,,4.9,Columbus,OH,4.9,0,35,COLD
Airtron Heating & Air Conditioning,,,,4.9,Columbus,OH,4.9,0,35,COLD
Peterman Brothers,,,,4.8,Columbus,OH,4.8,0,35,COLD
"Aire-Flo Heating, Cooling & Generators",,,,4.8,Columbus,OH,4.8,0,35,COLD
Five Star Home Services Columbus,,,,4.8,Columbus,OH,4.8,0,35,COLD
Patriot Air Comfort Systems,,,,4.9,Columbus,OH,4.9,0,35,COLD
Quality Air Heating and Air Conditioning,,,,4.8,Columbus,OH,4.8,0,35,COLD
Favret Heating & Cooling,,,,4.6,Columbus,OH,4.6,0,35,COLD
Columbus Heating & Cooling,,,,4.8,Columbus,OH,4.8,0,35,COLD
Comfort Crew,,,,4.9,Columbus,OH,4.9,0,35,COLD
Legacy Heating and Cooling,,,,4.9,Columbus,OH,4.9,0,35,COLD
Franklin Heating Cooling and Refrigeration,,,,4.8,Columbus,OH,4.8,0,35,COLD
Brittman Heating & Ventilation LLC,,,,5.0,Columbus,OH,5,0,35,COLD
Mighty Ducts,,,,5.0,Columbus,OH,5,0,35,COLD
Columbus Hvac Services,,,,4.9,Columbus,OH,4.9,0,35,COLD
"Air Duct Cleaning and Dryer Vent Cleaning Of Columbus, Ohio",,,,4.9,Columbus,OH,4.9,0,35,COLD
Buckeye Electric of Upper Arlington,,,,4.6,Columbus,OH,4.6,0,35,COLD
"R & T Yoder Electric, Inc - Central Columbus",,,,4.9,Columbus,OH,4.9,0,35,COLD
Mr. Electric of Columbus,,,,4.7,Columbus,OH,4.7,0,35,COLD
Quality Electric,,,,4.6,Columbus,OH,4.6,0,35,COLD
AllGo Electricians Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
Knight Electric Inc,,,,4.8,Columbus,OH,4.8,0,35,COLD
Columbus Electric Solutions,,,,4.8,Columbus,OH,4.8,0,35,COLD
Care Electric LLC,,,,4.8,Columbus,OH,4.8,0,35,COLD
Bradley Electric,,,,4.7,Columbus,OH,4.7,0,35,COLD
"MD Electric of Ohio, LLC",,,,4.9,Columbus,OH,4.9,0,35,COLD
Trustable Electrician Columbus,,,,4.8,Columbus,OH,4.8,0,35,COLD
Mid-City Electric/Technologies,,,,4.6,Columbus,OH,4.6,0,35,COLD
Just Right Electric LLC,,,,4.9,Columbus,OH,4.9,0,35,COLD
JL Electricians Columbus,,,,4.6,Columbus,OH,4.6,0,35,COLD
Columbus Ohio Electrician,,,,5.0,Columbus,OH,5,0,35,COLD
Rapid Electricians Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
Electric Medic,,,,4.8,Columbus,OH,4.8,0,35,COLD
Mister Sparky of Greater Columbus,,,,4.9,Columbus,OH,4.9,0,35,COLD
"Arlington Electric, LLC",,,,5.0,Columbus,OH,5,0,35,COLD
Confident Electric,,,,4.5,Columbus,OH,4.5,0,35,COLD
Big City Electric,,,,4.8,Columbus,OH,4.8,0,35,COLD
"Harris Electrical Services, Inc.",,,,4.8,Columbus,OH,4.8,0,35,COLD
Elite Electric Services,,,,4.5,Columbus,OH,4.5,0,35,COLD
Higher Power Electric,,,,5.0,Columbus,OH,5,0,35,COLD
KAP Electric,,,,4.9,Columbus,OH,4.9,0,35,COLD
Watts Up Electric Inc,,,,4.9,Columbus,OH,4.9,0,35,COLD
NearMe Electricians Columbus,,,,4.5,Columbus,OH,4.5,0,35,COLD
ChargePoint Charging Station,,,,4.8,Columbus,OH,4.8,0,35,COLD
EcoHouse Solar,,,,4.9,Columbus,OH,4.9,0,35,COLD
Solar Panel Installation Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
BC Solar,,,,5.0,Columbus,OH,5,0,35,COLD
Atlas Power Global,,,,5.0,Columbus,OH,5,0,35,COLD
"YellowLite - Solar Installers in Columbus, Ohio",,,,5.0,Columbus,OH,5,0,35,COLD
Modern Energy,,,,5.0,Columbus,OH,5,0,35,COLD
Gold Path Solar,,,,5.0,Columbus,OH,5,0,35,COLD
Kokosing Solar,,,,4.9,Columbus,OH,4.9,0,35,COLD
"Ohio Power Solutions, LLC",,,,5.0,Columbus,OH,5,0,35,COLD
Made2Serve Solar,,,,5.0,Columbus,OH,5,0,35,COLD
Vespa Solar,,,,5.0,Columbus,OH,5,0,35,COLD
Solar Is Your Edge,,,,5.0,Columbus,OH,5,0,35,COLD
"Swiger Solar, LLC",,,,5.0,Columbus,OH,5,0,35,COLD
One Nation Solar,,,,5.0,Columbus,OH,5,0,35,COLD
Exel Solar US,,,,5.0,Columbus,OH,5,0,35,COLD
Prim Painting,,,,4.9,Columbus,OH,4.9,0,35,COLD
"CertaPro Painters of Columbus, OH",,,,4.8,Columbus,OH,4.8,0,35,COLD
Fresh Touch Custom Painting,,,,4.9,Columbus,OH,4.9,0,35,COLD
JNG Painting & Decorating LLC,,,,5.0,Columbus,OH,5,0,35,COLD
Paint & Rollers,,,,4.9,Columbus,OH,4.9,0,35,COLD
Best Impression Painting,,,,5.0,Columbus,OH,5,0,35,COLD
Color World Painting Columbus,,,,4.7,Columbus,OH,4.7,0,35,COLD
3S Painting,,,,5.0,Columbus,OH,5,0,35,COLD
Painter1 of Columbus,,,,4.9,Columbus,OH,4.9,0,35,COLD
360° Painting of Columbus,,,,4.9,Columbus,OH,4.9,0,35,COLD
Creative Finishes House Painters,,,,4.7,Columbus,OH,4.7,0,35,COLD
"Classic Papering & Painting, Inc.",,,,4.9,Columbus,OH,4.9,0,35,COLD
"No Drip Painting, LLC",,,,4.9,Columbus,OH,4.9,0,35,COLD
Green Diamond Painting,,,,5.0,Columbus,OH,5,0,35,COLD
Lengacher Painting LLC,,,,5.0,Columbus,OH,5,0,35,COLD
Jonid’s Painting And Other Stuff,,,,4.7,Columbus,OH,4.7,0,35,COLD
Fresh Coat Painters of Dublin & Westerville,,,,4.8,Columbus,OH,4.8,0,35,COLD
Buckeye House Painting,,,,4.6,Columbus,OH,4.6,0,35,COLD
Second Shift Paint Company,,,,5.0,Columbus,OH,5,0,35,COLD
R&R Pro Painting services LLC.,,,,4.7,Columbus,OH,4.7,0,35,COLD
Sharper Impressions Painting Co,,,,4.9,Columbus,OH,4.9,0,35,COLD
Commercial Painting Inc,,,,4.8,Columbus,OH,4.8,0,35,COLD
Henry Painting Co,,,,5.0,Columbus,OH,5,0,35,COLD
College Works Painting,,,,4.6,Columbus,OH,4.6,0,35,COLD
Columbus Painting,,,,5.0,Columbus,OH,5,0,35,COLD
Sam The Painter,,,,5.0,Columbus,OH,5,0,35,COLD
Best Painters LLC,,,,5.0,Columbus,OH,5,0,35,COLD
Promus Home Improvement CO.,,,,5.0,Columbus,OH,5,0,35,COLD
Hernandez Painting Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
Paint 4 You,,,,4.7,Columbus,OH,4.7,0,35,COLD
Stauffers Painting Systems,,,,4.9,Columbus,OH,4.9,0,35,COLD
High End Carpentry & Painting LLC,,,,5.0,Columbus,OH,5,0,35,COLD
MGC Columbus Drywall - Drywall Finisher and Texture repair services,,,,5.0,Columbus,OH,5,0,35,COLD
"Olympic Drywall, LLC.",,,,4.9,Columbus,OH,4.9,0,35,COLD
AYPRO Drywall Solutions LLC,,,,5.0,Columbus,OH,5,0,35,COLD
JKJ Drywall Construction LLC,,,,5.0,Columbus,OH,5,0,35,COLD
Abstract Drywall and Painting,,,,5.0,Columbus,OH,5,0,35,COLD
Imperial Drywall,,,,5.0,Columbus,OH,5,0,35,COLD
Simply Drywall,,,,5.0,Columbus,OH,5,0,35,COLD
Aleman Taylor Drywall,,,,4.8,Columbus,OH,4.8,0,35,COLD
Speedy Patch Drywall Repair,,,,4.9,Columbus,OH,4.9,0,35,COLD
New vision drywall Llc,,,,5.0,Columbus,OH,5,0,35,COLD
HB Good and Sons Plastering Contractors,,,,4.8,Columbus,OH,4.8,0,35,COLD
Renova drywall and paint inc,,,,5.0,Columbus,OH,5,0,35,COLD
"Majestic Drywall & Painting Services, LLC",,,,4.5,Columbus,OH,4.5,0,35,COLD
Ramirez Drywall & Remodeling,,,,5.0,Columbus,OH,5,0,35,COLD
Continental Drywall & Insulation,,,,5.0,Columbus,OH,5,0,35,COLD
Perfectdrywallnsuch,,,,5.0,Columbus,OH,5,0,35,COLD
NJ Drywall Service Corp,,,,5.0,Columbus,OH,5,0,35,COLD
Cousins Home Improvement LLC,,,,5.0,Columbus,OH,5,0,35,COLD
Ez Insulation Solution,,,,4.9,Columbus,OH,4.9,0,35,COLD
iFOAM Insulation,,,,4.7,Columbus,OH,4.7,0,35,COLD
Absolute Insulation Services Columbus,,,,4.9,Columbus,OH,4.9,0,35,COLD
USA Insulation of Columbus,,,,4.5,Columbus,OH,4.5,0,35,COLD
Greene Solutions,,,,5.0,Columbus,OH,5,0,35,COLD
Energy Tech Insulation LLC,,,,4.6,Columbus,OH,4.6,0,35,COLD
Champion Solutions Columbus,,,,4.8,Columbus,OH,4.8,0,35,COLD
Spray Foam Genie Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
Koala Insulation of North Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
Foam Insulation Services LLC,,,,5.0,Columbus,OH,5,0,35,COLD
